transactionType,transactionId,cardNumber,amount,Stan,currencyCode,transactionDate,transactionTime,responseCode,accountType,authorizationCode,merchantId,merchantCategoryCode,terminalId,cardExpiryDate,cardholderName,accountHolderName,transactionFee,authorizationIndicator,acquirerBin,issuerBin,merchantName,transactionCode,reasonCode,rrn,originalTransactionId,acquirerReferenceNumber,batchNumber,dateOfSettlement,settlementAmount,issuerResponseCode,transactionOrigin,transactionReference,originalTransactionAmount,refundAmount,adjustmentAmount,loyaltyPointsEarned,loyaltyPointsRedeemed,reversalIndicator,authorizationDateTime,originalAuthorizationCode,narrative
BALANCE_TRANSFER,TXN1743325886834050330,4532756278912345,0,559516,356,3/23/2025,10:00:00,0,Savings,AUTH5160,MERCHANT85,5411,TERM8,25-Dec,Rajesh Verma,Rajesh Verma,2.5,A,123456,654321,QuickStore,SALE,0,20250899912,nan,123ABC,BATCH001,3/24/2025,7594.23,0,Online,REF8980,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CASH_ADVANCE,TXN1743325856971031761,4024007198765432,0,978762,356,3/23/2025,10:00:00,0,Savings,AUTH7759,MERCHANT88,5411,TERM6,25-Dec,Ravi Kumar,Ravi Kumar,2.5,A,123456,654321,LocalMarket,SALE,0,20250891342,nan,123ABC,BATCH001,3/24/2025,8350.28,0,Online,REF8224,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
AUTHORIZATION,TXN1743325881245045844,4532756278912349,0,293713,356,3/23/2025,10:00:00,0,Savings,AUTH9965,MERCHANT14,5411,TERM5,25-Dec,Rajesh Verma,Rajesh Verma,2.5,A,123456,654321,MegaShop,SALE,0,20250895426,nan,123ABC,BATCH001,3/24/2025,2684.61,0,Online,REF4309,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CAPTURE,TXN1743325809732007981,4234567812345673,0,244741,356,3/23/2025,10:00:00,0,Savings,AUTH6642,MERCHANT52,5411,TERM9,25-Dec,Priya Sharma,Priya Sharma,2.5,A,123456,654321,SuperMart,SALE,0,20250897981,nan,123ABC,BATCH001,3/24/2025,5719.4,0,Online,REF4112,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CASH_ADVANCE,TXN1743325882614046834,4234567812345674,0,289207,356,3/23/2025,10:00:00,0,Savings,AUTH7762,MERCHANT37,5411,TERM4,25-Dec,Neha Singh,Neha Singh,2.5,A,123456,654321,LocalMarket,SALE,0,20250896414,nan,123ABC,BATCH001,3/24/2025,3299.45,0,Online,REF7327,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
AUTHORIZATION,TXN1743325830246017773,4234567812345670,0,119,356,3/23/2025,10:00:00,0,Savings,AUTH5365,MERCHANT63,5411,TERM1,25-Dec,Neha Singh,Neha Singh,2.5,A,123456,654321,SuperMart,SALE,0,20250897353,nan,123ABC,BATCH001,3/24/2025,6975.68,0,Online,REF1797,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CHARGEBACK,TXN1743325855587030510,4532756278912347,0,254516,356,3/23/2025,10:00:00,0,Savings,AUTH6812,MERCHANT94,5411,TERM0,25-Dec,Ravi Kumar,Ravi Kumar,2.5,A,123456,654321,GlobalRetail,SALE,0,20250890099,nan,123ABC,BATCH001,3/24/2025,4538.91,0,Online,REF6865,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
PURCHASE,TXN1743325802003003032,4532756278912348,0,662446,356,3/23/2025,10:00:00,0,Savings,AUTH9407,MERCHANT33,5411,TERM8,25-Dec,Amit Patel,Amit Patel,2.5,A,123456,654321,MegaShop,SALE,0,20250893032,nan,123ABC,BATCH001,3/24/2025,6033.26,0,Online,REF886,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
BALANCE_TRANSFER,TXN1743325858310032877,4024007198765436,0,522162,356,3/23/2025,10:00:00,0,Savings,AUTH6986,MERCHANT6,5411,TERM1,25-Dec,Neha Singh,Neha Singh,2.5,A,123456,654321,GlobalRetail,SALE,0,20250892458,nan,123ABC,BATCH001,3/24/2025,6999.68,0,Online,REF6033,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CAPTURE,TXN1743325809732007883,4024007198765433,0,794135,356,3/23/2025,10:00:00,0,Savings,AUTH2692,MERCHANT46,5411,TERM4,25-Dec,Amit Patel,Amit Patel,2.5,A,123456,654321,GlobalRetail,SALE,0,20250897883,nan,123ABC,BATCH001,3/24/2025,8812.4,0,Online,REF4122,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CASH_ADVANCE,TXN1743325845465022838,4532756278912345,0,846598,356,3/23/2025,10:00:00,0,Savings,AUTH1918,MERCHANT33,5411,TERM4,25-Dec,Neha Singh,Neha Singh,2.5,A,123456,654321,MegaShop,SALE,0,20250892418,nan,123ABC,BATCH001,3/24/2025,1125.98,0,Online,REF8273,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
AUTHORIZATION,TXN1743325806741005912,4024007198765433,0,128038,356,3/23/2025,10:00:00,0,Savings,AUTH4836,MERCHANT96,5411,TERM8,25-Dec,Priya Sharma,Priya Sharma,2.5,A,123456,654321,GlobalRetail,SALE,0,20250895911,nan,123ABC,BATCH001,3/24/2025,2308.25,0,Online,REF8889,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
AUTHORIZATION,TXN1743325850598027308,4024007198765432,0,711354,356,3/23/2025,10:00:00,0,Savings,AUTH3821,MERCHANT64,5411,TERM6,25-Dec,Neha Singh,Neha Singh,2.5,A,123456,654321,MegaShop,SALE,0,20250896887,nan,123ABC,BATCH001,3/24/2025,3867.21,0,Online,REF5457,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
REFUND,TXN1743325854387029674,4532756278912347,0,527762,356,3/23/2025,10:00:00,0,Savings,AUTH0795,MERCHANT63,5411,TERM2,25-Dec,Priya Sharma,Priya Sharma,2.5,A,123456,654321,QuickStore,SALE,0,20250899256,nan,123ABC,BATCH001,3/24/2025,4961.72,0,Online,REF3526,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
PURCHASE,TXN1743325883967047590,4532756278912345,0,110582,356,3/23/2025,10:00:00,0,Savings,AUTH7537,MERCHANT83,5411,TERM4,25-Dec,Amit Patel,Amit Patel,2.5,A,123456,654321,QuickStore,SALE,0,20250897172,nan,123ABC,BATCH001,3/24/2025,119.43,0,Online,REF937,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
REFUND,TXN1743325849365025742,4532756278912346,0,736803,356,3/23/2025,10:00:00,0,Savings,AUTH1338,MERCHANT22,5411,TERM6,25-Dec,Neha Singh,Neha Singh,2.5,A,123456,654321,MegaShop,SALE,0,20250895323,nan,123ABC,BATCH001,3/24/2025,338.5,0,Online,REF7613,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
BALANCE_TRANSFER,TXN1743325886834050027,4234567812345671,0,229211,356,3/23/2025,10:00:00,0,Savings,AUTH8539,MERCHANT48,5411,TERM6,25-Dec,Ravi Kumar,Ravi Kumar,2.5,A,123456,654321,LocalMarket,SALE,0,20250899610,nan,123ABC,BATCH001,3/24/2025,6207.14,0,Online,REF322,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
AUTHORIZATION,TXN1743325805115005313,4532756278912348,0,289533,356,3/23/2025,10:00:00,0,Savings,AUTH5771,MERCHANT32,5411,TERM8,25-Dec,Neha Singh,Neha Singh,2.5,A,123456,654321,GlobalRetail,SALE,0,20250895313,nan,123ABC,BATCH001,3/24/2025,869,0,Online,REF8802,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
PURCHASE,TXN1743325865718037519,4234567812345674,0,785022,356,3/23/2025,10:00:00,0,Savings,AUTH9080,MERCHANT34,5411,TERM3,25-Dec,Priya Sharma,Priya Sharma,2.5,A,123456,654321,SuperMart,SALE,0,20250897102,nan,123ABC,BATCH001,3/24/2025,4208.39,0,Online,REF3755,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CAPTURE,TXN1743325802003003056,4532756278912349,0,853082,356,3/23/2025,10:00:00,0,Savings,AUTH2816,MERCHANT2,5411,TERM0,25-Dec,Priya Sharma,Priya Sharma,2.5,A,123456,654321,QuickStore,SALE,0,20250893056,nan,123ABC,BATCH001,3/24/2025,1289.31,0,Online,REF2261,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CASH_ADVANCE,TXN1743325879960045008,4024007198765435,0,798602,356,3/23/2025,10:00:00,0,Savings,AUTH6708,MERCHANT88,5411,TERM0,25-Dec,Ravi Kumar,Ravi Kumar,2.5,A,123456,654321,GlobalRetail,SALE,0,20250894590,nan,123ABC,BATCH001,3/24/2025,7281.91,0,Online,REF387,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
AUTHORIZATION,TXN1743325805114004873,4024007198765435,0,108976,356,3/23/2025,10:00:00,0,Savings,AUTH4034,MERCHANT69,5411,TERM8,25-Dec,Rajesh Verma,Rajesh Verma,2.5,A,123456,654321,MegaShop,SALE,0,20250894873,nan,123ABC,BATCH001,3/24/2025,3123.83,0,Online,REF1250,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
BALANCE_TRANSFER,TXN1743325846681023567,4532756278912348,0,598133,356,3/23/2025,10:00:00,0,Savings,AUTH2804,MERCHANT32,5411,TERM1,25-Dec,Amit Patel,Amit Patel,2.5,A,123456,654321,LocalMarket,SALE,0,20250893148,nan,123ABC,BATCH001,3/24/2025,7510.99,0,Online,REF9151,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CASH_ADVANCE,TXN1743325863483036585,4024007198765433,0,396480,356,3/23/2025,10:00:00,0,Savings,AUTH8105,MERCHANT46,5411,TERM3,25-Dec,Amit Patel,Amit Patel,2.5,A,123456,654321,MegaShop,SALE,0,20250896165,nan,123ABC,BATCH001,3/24/2025,9184.01,0,Online,REF7815,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
REFUND,TXN1743325848081025346,4024007198765434,0,772614,356,3/23/2025,10:00:00,0,Savings,AUTH6993,MERCHANT97,5411,TERM9,25-Dec,Ravi Kumar,Ravi Kumar,2.5,A,123456,654321,SuperMart,SALE,0,20250894927,nan,123ABC,BATCH001,3/24/2025,9533.76,0,Online,REF8784,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
REVERSAL,TXN1743325802004003462,4024007198765433,0,743206,356,3/23/2025,10:00:00,0,Savings,AUTH9269,MERCHANT31,5411,TERM8,25-Dec,Neha Singh,Neha Singh,2.5,A,123456,654321,MegaShop,SALE,0,20250893462,nan,123ABC,BATCH001,3/24/2025,7920.12,0,Online,REF9073,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
PURCHASE,TXN1743325802002002537,4234567812345675,0,330383,356,3/23/2025,10:00:00,0,Savings,AUTH8849,MERCHANT20,5411,TERM5,25-Dec,Neha Singh,Neha Singh,2.5,A,123456,654321,LocalMarket,SALE,0,20250892537,nan,123ABC,BATCH001,3/24/2025,5966.65,0,Online,REF6940,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
AUTHORIZATION,TXN1743325854387029603,4532756278912349,0,96879,356,3/23/2025,10:00:00,0,Savings,AUTH1810,MERCHANT74,5411,TERM6,25-Dec,Ravi Kumar,Ravi Kumar,2.5,A,123456,654321,GlobalRetail,SALE,0,20250899186,nan,123ABC,BATCH001,3/24/2025,3525.74,0,Online,REF2541,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
AUTHORIZATION,TXN1743325841481020810,4024007198765436,0,666498,356,3/23/2025,10:00:00,0,Savings,AUTH4358,MERCHANT57,5411,TERM7,25-Dec,Ravi Kumar,Ravi Kumar,2.5,A,123456,654321,LocalMarket,SALE,0,20250890391,nan,123ABC,BATCH001,3/24/2025,8466.73,0,Online,REF9162,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CASH_ADVANCE,TXN1743325859568033936,4024007198765432,0,39418,356,3/23/2025,10:00:00,0,Savings,AUTH7428,MERCHANT81,5411,TERM2,25-Dec,Rajesh Verma,Rajesh Verma,2.5,A,123456,654321,QuickStore,SALE,0,20250893517,nan,123ABC,BATCH001,3/24/2025,5046.46,0,Online,REF2681,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
BALANCE_TRANSFER,TXN1743325819107013529,4024007198765432,0,417081,356,3/23/2025,10:00:00,0,Savings,AUTH4643,MERCHANT94,5411,TERM8,25-Dec,Rajesh Verma,Rajesh Verma,2.5,A,123456,654321,GlobalRetail,SALE,0,20250893109,nan,123ABC,BATCH001,3/24/2025,9194.55,0,Online,REF6512,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CHARGEBACK,TXN1743325819108013892,4234567812345673,0,542068,356,3/23/2025,10:00:00,0,Savings,AUTH2796,MERCHANT8,5411,TERM7,25-Dec,Rajesh Verma,Rajesh Verma,2.5,A,123456,654321,MegaShop,SALE,0,20250893473,nan,123ABC,BATCH001,3/24/2025,3587.64,0,Online,REF7665,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CHARGEBACK,TXN1743325820761015155,4532756278912349,0,337796,356,3/23/2025,10:00:00,0,Savings,AUTH2193,MERCHANT89,5411,TERM1,25-Dec,Amit Patel,Amit Patel,2.5,A,123456,654321,MegaShop,SALE,0,20250894733,nan,123ABC,BATCH001,3/24/2025,9980.69,0,Online,REF6037,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CHARGEBACK,TXN1743325869049040308,4234567812345673,0,665871,356,3/23/2025,10:00:00,0,Savings,AUTH3205,MERCHANT29,5411,TERM1,25-Dec,Neha Singh,Neha Singh,2.5,A,123456,654321,GlobalRetail,SALE,0,20250899886,nan,123ABC,BATCH001,3/24/2025,5222.38,0,Online,REF6172,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
AUTHORIZATION,TXN1743325808255007114,4532756278912349,0,663153,356,3/23/2025,10:00:00,0,Savings,AUTH1692,MERCHANT52,5411,TERM6,25-Dec,Priya Sharma,Priya Sharma,2.5,A,123456,654321,QuickStore,SALE,0,20250897113,nan,123ABC,BATCH001,3/24/2025,3195.58,0,Online,REF6858,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CASH_ADVANCE,TXN1743325850598027017,4532756278912349,0,756590,356,3/23/2025,10:00:00,0,Savings,AUTH1557,MERCHANT54,5411,TERM6,25-Dec,Amit Patel,Amit Patel,2.5,A,123456,654321,SuperMart,SALE,0,20250896598,nan,123ABC,BATCH001,3/24/2025,2734.91,0,Online,REF6915,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
REVERSAL,TXN1743325853188029075,4024007198765434,0,603302,356,3/23/2025,10:00:00,0,Savings,AUTH4772,MERCHANT17,5411,TERM5,25-Dec,Ravi Kumar,Ravi Kumar,2.5,A,123456,654321,LocalMarket,SALE,0,20250898656,nan,123ABC,BATCH001,3/24/2025,6933.08,0,Online,REF1594,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
REVERSAL,TXN1743325872326041166,4024007198765436,0,768859,356,3/23/2025,10:00:00,0,Savings,AUTH1528,MERCHANT66,5411,TERM2,25-Dec,Neha Singh,Neha Singh,2.5,A,123456,654321,QuickStore,SALE,0,20250890747,nan,123ABC,BATCH001,3/24/2025,6755.97,0,Online,REF2045,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CAPTURE,TXN1743325879959044908,4532756278912346,0,281543,356,3/23/2025,10:00:00,0,Savings,AUTH2438,MERCHANT96,5411,TERM0,25-Dec,Rajesh Verma,Rajesh Verma,2.5,A,123456,654321,MegaShop,SALE,0,20250894489,nan,123ABC,BATCH001,3/24/2025,4900.18,0,Online,REF2145,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
BALANCE_TRANSFER,TXN1743325854387030253,4024007198765436,0,326729,356,3/23/2025,10:00:00,0,Savings,AUTH4272,MERCHANT90,5411,TERM0,25-Dec,Neha Singh,Neha Singh,2.5,A,123456,654321,MegaShop,SALE,0,20250899833,nan,123ABC,BATCH001,3/24/2025,8374.51,0,Online,REF5737,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CHARGEBACK,TXN1743325798257001481,4234567812345671,0,300368,356,3/23/2025,10:00:00,0,Savings,AUTH0607,MERCHANT94,5411,TERM0,25-Dec,Neha Singh,Neha Singh,2.5,A,123456,654321,MegaShop,SALE,0,20250891480,nan,123ABC,BATCH001,3/24/2025,8155.67,0,Online,REF8887,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CASH_ADVANCE,TXN1743325881245045848,4024007198765434,0,713510,356,3/23/2025,10:00:00,0,Savings,AUTH3289,MERCHANT91,5411,TERM1,25-Dec,Neha Singh,Neha Singh,2.5,A,123456,654321,GlobalRetail,SALE,0,20250895431,nan,123ABC,BATCH001,3/24/2025,3649.15,0,Online,REF7544,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
PURCHASE,TXN1743325838673019954,4532756278912347,0,576721,356,3/23/2025,10:00:00,0,Savings,AUTH8623,MERCHANT50,5411,TERM8,25-Dec,Amit Patel,Amit Patel,2.5,A,123456,654321,SuperMart,SALE,0,20250899533,nan,123ABC,BATCH001,3/24/2025,322.57,0,Online,REF881,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
BALANCE_TRANSFER,TXN1743325805119005479,4532756278912348,0,269010,356,3/23/2025,10:00:00,0,Savings,AUTH6711,MERCHANT17,5411,TERM3,25-Dec,Rajesh Verma,Rajesh Verma,2.5,A,123456,654321,LocalMarket,SALE,0,20250895479,nan,123ABC,BATCH001,3/24/2025,1878.78,0,Online,REF474,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
REFUND,TXN1743325844197022050,4532756278912349,0,911289,356,3/23/2025,10:00:00,0,Savings,AUTH3422,MERCHANT5,5411,TERM9,25-Dec,Priya Sharma,Priya Sharma,2.5,A,123456,654321,LocalMarket,SALE,0,20250891630,nan,123ABC,BATCH001,3/24/2025,9968.98,0,Online,REF9698,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
REVERSAL,TXN1743325862074035888,4024007198765436,0,430662,356,3/23/2025,10:00:00,0,Savings,AUTH1489,MERCHANT95,5411,TERM3,25-Dec,Priya Sharma,Priya Sharma,2.5,A,123456,654321,MegaShop,SALE,0,20250895469,nan,123ABC,BATCH001,3/24/2025,8272.69,0,Online,REF235,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CASH_ADVANCE,TXN1743325803619004493,4234567812345673,0,413631,356,3/23/2025,10:00:00,0,Savings,AUTH0910,MERCHANT62,5411,TERM1,25-Dec,Ravi Kumar,Ravi Kumar,2.5,A,123456,654321,QuickStore,SALE,0,20250894493,nan,123ABC,BATCH001,3/24/2025,3851.21,0,Online,REF5952,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CAPTURE,TXN1743325835951019152,4532756278912348,0,192236,356,3/23/2025,10:00:00,0,Savings,AUTH3633,MERCHANT48,5411,TERM7,25-Dec,Neha Singh,Neha Singh,2.5,A,123456,654321,GlobalRetail,SALE,0,20250898731,nan,123ABC,BATCH001,3/24/2025,7008.41,0,Online,REF6460,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CHARGEBACK,TXN1743325881244045511,4532756278912345,0,669439,356,3/23/2025,10:00:00,0,Savings,AUTH8977,MERCHANT79,5411,TERM8,25-Dec,Rajesh Verma,Rajesh Verma,2.5,A,123456,654321,QuickStore,SALE,0,20250895096,nan,123ABC,BATCH001,3/24/2025,2514.88,0,Online,REF6423,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CHARGEBACK,TXN1743325872326041289,4024007198765434,0,416140,356,3/23/2025,10:00:00,0,Savings,AUTH4971,MERCHANT0,5411,TERM6,25-Dec,Amit Patel,Amit Patel,2.5,A,123456,654321,LocalMarket,SALE,0,20250890871,nan,123ABC,BATCH001,3/24/2025,9831.22,0,Online,REF138,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CAPTURE,TXN1743325850598026878,4234567812345674,0,572692,356,3/23/2025,10:00:00,0,Savings,AUTH5920,MERCHANT92,5411,TERM9,25-Dec,Neha Singh,Neha Singh,2.5,A,123456,654321,SuperMart,SALE,0,20250896457,nan,123ABC,BATCH001,3/24/2025,6282.87,0,Online,REF9911,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CASH_ADVANCE,TXN1743325813881011261,4024007198765434,0,385436,356,3/23/2025,10:00:00,0,Savings,AUTH5244,MERCHANT91,5411,TERM3,25-Dec,Rajesh Verma,Rajesh Verma,2.5,A,123456,654321,MegaShop,SALE,0,20250890842,nan,123ABC,BATCH001,3/24/2025,7421.59,0,Online,REF1980,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CASH_ADVANCE,TXN1743325835951019216,4024007198765435,0,897958,356,3/23/2025,10:00:00,0,Savings,AUTH3116,MERCHANT10,5411,TERM4,25-Dec,Amit Patel,Amit Patel,2.5,A,123456,654321,QuickStore,SALE,0,20250898795,nan,123ABC,BATCH001,3/24/2025,2929.57,0,Online,REF5981,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
REFUND,TXN1743325853188029089,4024007198765436,0,902936,356,3/23/2025,10:00:00,0,Savings,AUTH5756,MERCHANT26,5411,TERM4,25-Dec,Priya Sharma,Priya Sharma,2.5,A,123456,654321,LocalMarket,SALE,0,20250898669,nan,123ABC,BATCH001,3/24/2025,2290.8,0,Online,REF5990,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
REFUND,TXN1743325805114004943,4532756278912347,0,534266,356,3/23/2025,10:00:00,0,Savings,AUTH2622,MERCHANT17,5411,TERM1,25-Dec,Rajesh Verma,Rajesh Verma,2.5,A,123456,654321,SuperMart,SALE,0,20250894943,nan,123ABC,BATCH001,3/24/2025,3473.06,0,Online,REF1330,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CHARGEBACK,TXN1743325851843028354,4532756278912346,0,65552,356,3/23/2025,10:00:00,0,Savings,AUTH0723,MERCHANT45,5411,TERM6,25-Dec,Rajesh Verma,Rajesh Verma,2.5,A,123456,654321,MegaShop,SALE,0,20250897935,nan,123ABC,BATCH001,3/24/2025,173.13,0,Online,REF6025,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
AUTHORIZATION,TXN1743325844197022323,4532756278912349,0,220413,356,3/23/2025,10:00:00,0,Savings,AUTH4353,MERCHANT51,5411,TERM1,25-Dec,Ravi Kumar,Ravi Kumar,2.5,A,123456,654321,SuperMart,SALE,0,20250891903,nan,123ABC,BATCH001,3/24/2025,7223.01,0,Online,REF2232,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CHARGEBACK,TXN1743325858310032674,4532756278912345,0,232297,356,3/23/2025,10:00:00,0,Savings,AUTH3318,MERCHANT36,5411,TERM0,25-Dec,Neha Singh,Neha Singh,2.5,A,123456,654321,QuickStore,SALE,0,20250892258,nan,123ABC,BATCH001,3/24/2025,8977.3,0,Online,REF5719,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
BALANCE_TRANSFER,TXN1743325827419017422,4532756278912347,0,825602,356,3/23/2025,10:00:00,0,Savings,AUTH3645,MERCHANT61,5411,TERM5,25-Dec,Priya Sharma,Priya Sharma,2.5,A,123456,654321,MegaShop,SALE,0,20250897001,nan,123ABC,BATCH001,3/24/2025,3335.4,0,Online,REF9461,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
AUTHORIZATION,TXN1743325802004003353,4024007198765436,0,450840,356,3/23/2025,10:00:00,0,Savings,AUTH3547,MERCHANT48,5411,TERM7,25-Dec,Ravi Kumar,Ravi Kumar,2.5,A,123456,654321,GlobalRetail,SALE,0,20250893352,nan,123ABC,BATCH001,3/24/2025,7216.73,0,Online,REF1133,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CHARGEBACK,TXN1743325849365026429,4532756278912347,0,223871,356,3/23/2025,10:00:00,0,Savings,AUTH8785,MERCHANT99,5411,TERM4,25-Dec,Rajesh Verma,Rajesh Verma,2.5,A,123456,654321,SuperMart,SALE,0,20250896009,nan,123ABC,BATCH001,3/24/2025,2974.67,0,Online,REF6787,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
REFUND,TXN1743325811111008527,4532756278912349,0,974601,356,3/23/2025,10:00:00,0,Savings,AUTH0632,MERCHANT17,5411,TERM4,25-Dec,Rajesh Verma,Rajesh Verma,2.5,A,123456,654321,MegaShop,SALE,0,20250898526,nan,123ABC,BATCH001,3/24/2025,1807.21,0,Online,REF9141,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
BALANCE_TRANSFER,TXN1743325879960045162,4024007198765435,0,462269,356,3/23/2025,10:00:00,0,Savings,AUTH6693,MERCHANT62,5411,TERM4,25-Dec,Priya Sharma,Priya Sharma,2.5,A,123456,654321,GlobalRetail,SALE,0,20250894743,nan,123ABC,BATCH001,3/24/2025,4995.42,0,Online,REF7405,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CASH_ADVANCE,TXN1743325845465022920,4024007198765435,0,543026,356,3/23/2025,10:00:00,0,Savings,AUTH4878,MERCHANT19,5411,TERM6,25-Dec,Amit Patel,Amit Patel,2.5,A,123456,654321,GlobalRetail,SALE,0,20250892501,nan,123ABC,BATCH001,3/24/2025,8921.6,0,Online,REF2844,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CAPTURE,TXN1743325802003003098,4234567812345674,0,911631,356,3/23/2025,10:00:00,0,Savings,AUTH0429,MERCHANT43,5411,TERM9,25-Dec,Neha Singh,Neha Singh,2.5,A,123456,654321,MegaShop,SALE,0,20250893098,nan,123ABC,BATCH001,3/24/2025,4559.33,0,Online,REF293,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
BALANCE_TRANSFER,TXN1743325860832035191,4024007198765436,0,684469,356,3/23/2025,10:00:00,0,Savings,AUTH3064,MERCHANT55,5411,TERM3,25-Dec,Amit Patel,Amit Patel,2.5,A,123456,654321,MegaShop,SALE,0,20250894773,nan,123ABC,BATCH001,3/24/2025,4855.63,0,Online,REF4961,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
PURCHASE,TXN1743325848081025123,4234567812345671,0,656546,356,3/23/2025,10:00:00,0,Savings,AUTH7446,MERCHANT88,5411,TERM3,25-Dec,Ravi Kumar,Ravi Kumar,2.5,A,123456,654321,MegaShop,SALE,0,20250894705,nan,123ABC,BATCH001,3/24/2025,9944.37,0,Online,REF4449,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CHARGEBACK,TXN1743325879959044556,4234567812345674,0,907767,356,3/23/2025,10:00:00,0,Savings,AUTH9101,MERCHANT99,5411,TERM5,25-Dec,Neha Singh,Neha Singh,2.5,A,123456,654321,QuickStore,SALE,0,20250894138,nan,123ABC,BATCH001,3/24/2025,3297.67,0,Online,REF2600,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
BALANCE_TRANSFER,TXN1743325885428049243,4234567812345671,0,995793,356,3/23/2025,10:00:00,0,Savings,AUTH0532,MERCHANT33,5411,TERM8,25-Dec,Rajesh Verma,Rajesh Verma,2.5,A,123456,654321,MegaShop,SALE,0,20250898825,nan,123ABC,BATCH001,3/24/2025,1389.43,0,Online,REF1552,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
